"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"01.10.2018 20:00 - 01.10.2018 21:00","0","0","0","755","668","564","414","407","371"
"01.10.2018 21:00 - 01.10.2018 22:00","0","0","0","626","532","289","333","317","294"
"01.10.2018 22:00 - 01.10.2018 23:00","0","0","0","486","376","218","265","251","224"
"01.10.2018 23:00 - 02.10.2018 00:00","0","0","0","362","274","194","215","203","175"
"02.10.2018 00:00 - 02.10.2018 01:00","0","0","0","186","231","231","142","166","166"
"02.10.2018 01:00 - 02.10.2018 02:00","0","0","0","196","306","306","155","205","205"
"02.10.2018 02:00 - 02.10.2018 03:00","0","0","0","272","411","411","196","277","277"
"02.10.2018 03:00 - 02.10.2018 04:00","0","0","0","415","616","616","259","357","357"
"02.10.2018 04:00 - 02.10.2018 05:00","0","0","0","628","923","923","335","507","507"
"02.10.2018 05:00 - 02.10.2018 06:00","0","0","0","820","994","994","420","608","608"
"02.10.2018 06:00 - 02.10.2018 07:00","0","0","0","924","1043","1043","502","733","733"
"02.10.2018 07:00 - 02.10.2018 08:00","1","0","0","983","1057","1057","581","814","814"
"02.10.2018 08:00 - 02.10.2018 09:00","31","19","19","1018","1073","1073","655","870","870"
"02.10.2018 09:00 - 02.10.2018 10:00","104","60","60","1030","1086","1086","715","903","903"
"02.10.2018 10:00 - 02.10.2018 11:00","181","107","107","1028","1086","1086","761","914","914"
"02.10.2018 11:00 - 02.10.2018 12:00","233","214","214","1022","1075","1103","794","903","912"
"02.10.2018 12:00 - 02.10.2018 13:00","257","284","284","1001","1051","1064","805","875","873"
"02.10.2018 13:00 - 02.10.2018 14:00","277","397","397","960","1005","994","789","830","821"
"02.10.2018 14:00 - 02.10.2018 15:00","280","562","562","904","931","862","744","772","763"
"02.10.2018 15:00 - 02.10.2018 16:00","261","633","633","841","842","688","683","707","701"
"02.10.2018 16:00 - 02.10.2018 17:00","205","521","521","791","774","575","626","646","557"
"02.10.2018 17:00 - 02.10.2018 18:00","117","311","311","811","762","544","575","585","493"
"02.10.2018 18:00 - 02.10.2018 19:00","37","93","93","862","802","520","534","526","419"
"02.10.2018 19:00 - 02.10.2018 20:00","1","2","2","891","853","555","513","492","364"
"02.10.2018 20:00 - 02.10.2018 21:00","0","0","0","930","890","616","519","494","339"
"02.10.2018 21:00 - 02.10.2018 22:00","0","0","0","955","946","749","544","520","422"
"02.10.2018 22:00 - 02.10.2018 23:00","0","0","0","972","971","812","573","549","433"
"02.10.2018 23:00 - 03.10.2018 00:00","0","0","0","990","936","825","585","566","449"
"03.10.2018 00:00 - 03.10.2018 01:00","0","0","0","890","814","814","470","465","465"
"03.10.2018 01:00 - 03.10.2018 02:00","0","0","0","874","791","791","496","478","478"
"03.10.2018 02:00 - 03.10.2018 03:00","0","0","0","835","781","781","500","475","475"
"03.10.2018 03:00 - 03.10.2018 04:00","0","0","0","791","752","752","484","454","454"
"03.10.2018 04:00 - 03.10.2018 05:00","0","0","0","742","762","762","450","417","417"
"03.10.2018 05:00 - 03.10.2018 06:00","0","0","0","687","670","670","406","373","373"
"03.10.2018 06:00 - 03.10.2018 07:00","0","0","0","608","568","568","360","379","379"
"03.10.2018 07:00 - 03.10.2018 08:00","2","2","2","487","418","418","315","325","325"
"03.10.2018 08:00 - 03.10.2018 09:00","161","154","154","378","285","285","277","273","273"
"03.10.2018 09:00 - 03.10.2018 10:00","554","551","551","287","205","205","242","225","225"
"03.10.2018 10:00 - 03.10.2018 11:00","926","984","984","205","160","160","215","189","189"
"03.10.2018 11:00 - 03.10.2018 12:00","1200","1405","1405","138","123","117","199","168","150"
"03.10.2018 12:00 - 03.10.2018 13:00","1337","1562","1562","98","99","86","181","159","134"
"03.10.2018 13:00 - 03.10.2018 14:00","1325","1608","1608","86","97","78","159","152","118"
"03.10.2018 14:00 - 03.10.2018 15:00","1208","1491","1491","90","104","83","145","148","115"
"03.10.2018 15:00 - 03.10.2018 16:00","1021","1322","1322","100","109","94","134","142","118"
"03.10.2018 16:00 - 03.10.2018 17:00","775","1041","1041","105","109","122","123","135","151"
"03.10.2018 17:00 - 03.10.2018 18:00","446","577","577","97","106","128","112","126","140"
"03.10.2018 18:00 - 03.10.2018 19:00","129","163","163","83","107","135","103","116","126"
"03.10.2018 19:00 - 03.10.2018 20:00","2","3","3","79","118","151","96","108","110"
"03.10.2018 20:00 - 03.10.2018 21:00","0","0","0","96","124","174","92","100","96"
"03.10.2018 21:00 - 03.10.2018 22:00","0","0","0","123","149","209","93","97","131"
"03.10.2018 22:00 - 03.10.2018 23:00","0","0","0","146","210","214","101","106","134"
"03.10.2018 23:00 - 04.10.2018 00:00","0","0","0","163","248","203","112","123","149"
"04.10.2018 00:00 - 04.10.2018 01:00","0","0","0","241","166","166","141","162","162"
"04.10.2018 01:00 - 04.10.2018 02:00","0","0","0","214","129","129","158","170","170"
"04.10.2018 02:00 - 04.10.2018 03:00","0","0","0","198","109","109","168","179","179"
"04.10.2018 03:00 - 04.10.2018 04:00","0","0","0","178","100","100","172","185","185"
"04.10.2018 04:00 - 04.10.2018 05:00","0","0","0","158","75","75","175","151","151"
"04.10.2018 05:00 - 04.10.2018 06:00","0","0","0","136","87","87","177","161","161"
"04.10.2018 06:00 - 04.10.2018 07:00","0","0","0","111","81","81","179","168","168"
"04.10.2018 07:00 - 04.10.2018 08:00","1","2","2","82","98","98","179","176","176"
"04.10.2018 08:00 - 04.10.2018 09:00","100","147","147","67","127","127","174","173","173"
"04.10.2018 09:00 - 04.10.2018 10:00","362","546","546","79","165","165","161","156","156"
"04.10.2018 10:00 - 04.10.2018 11:00","666","1004","1004","104","210","210","143","127","127"
"04.10.2018 11:00 - 04.10.2018 12:00","940","1307","1307","142","249","207","130","106","101"
"04.10.2018 12:00 - 04.10.2018 13:00","1098","1525","1525","174","279","237","130","98","89"
"04.10.2018 13:00 - 04.10.2018 14:00","1100","1606","1606","199","305","253","133","94","80"
"04.10.2018 14:00 - 04.10.2018 15:00","1041","1313","1313","235","299","251","127","88","73"
"04.10.2018 15:00 - 04.10.2018 16:00","945","1224","1224","274","270","248","111","77","66"
"04.10.2018 16:00 - 04.10.2018 17:00","740","1155","1155","290","259","294","93","66","53"
"04.10.2018 17:00 - 04.10.2018 18:00","430","668","668","275","260","274","81","60","51"
"04.10.2018 18:00 - 04.10.2018 19:00","122","184","184","252","253","248","77","59","55"
"04.10.2018 19:00 - 04.10.2018 20:00","2","2","2","242","233","224","78","66","65"
"04.10.2018 20:00 - 04.10.2018 21:00","0","0","0","224","196","197","81","75","79"
"04.10.2018 21:00 - 04.10.2018 22:00","0","0","0","195","152","61","85","90","99"
"04.10.2018 22:00 - 04.10.2018 23:00","0","0","0","171","116","48","92","110","141"
"04.10.2018 23:00 - 05.10.2018 00:00","0","0","0","145","96","42","101","133","182"
"05.10.2018 00:00 - 05.10.2018 01:00","0","0","0","72","46","46","181","208","208"
"05.10.2018 01:00 - 05.10.2018 02:00","0","0","0","65","56","56","204","222","222"
"05.10.2018 02:00 - 05.10.2018 03:00","0","0","0","73","70","70","216","229","229"
"05.10.2018 03:00 - 05.10.2018 04:00","0","0","0","91","78","78","220","231","231"
"05.10.2018 04:00 - 05.10.2018 05:00","0","0","0","107","104","104","225","324","324"
"05.10.2018 05:00 - 05.10.2018 06:00","0","0","0","115","98","98","241","316","316"
"05.10.2018 06:00 - 05.10.2018 07:00","0","0","0","120","117","117","258","308","308"
"05.10.2018 07:00 - 05.10.2018 08:00","2","2","2","125","129","129","265","303","303"
"05.10.2018 08:00 - 05.10.2018 09:00","220","216","216","131","141","141","253","283","283"
"05.10.2018 09:00 - 05.10.2018 10:00","803","804","804","126","144","144","213","238","238"
"05.10.2018 10:00 - 05.10.2018 11:00","1354","1356","1356","112","138","138","153","168","168"
"05.10.2018 11:00 - 05.10.2018 12:00","1722","1668","1668","95","122","72","106","116","150"
"05.10.2018 12:00 - 05.10.2018 13:00","1956","1909","1909","78","103","60","89","102","131"
"05.10.2018 13:00 - 05.10.2018 14:00","2030","1994","1994","61","85","46","88","102","126"
"05.10.2018 14:00 - 05.10.2018 15:00","1943","1905","1905","43","62","32","89","107","128"
"05.10.2018 15:00 - 05.10.2018 16:00","1700","1673","1673","29","41","21","89","114","130"
"05.10.2018 16:00 - 05.10.2018 17:00","1345","1332","1332","22","26","6","92","118","47"
"05.10.2018 17:00 - 05.10.2018 18:00","789","789","789","20","21","6","102","124","63"
"05.10.2018 18:00 - 05.10.2018 19:00","209","210","210","23","22","10","125","145","85"
"05.10.2018 19:00 - 05.10.2018 20:00","2","2","2","31","28","13","157","180","118"
"05.10.2018 20:00 - 05.10.2018 21:00","0","0","0","46","38","15","197","220","163"
"05.10.2018 21:00 - 05.10.2018 22:00","0","0","0","66","48","33","240","263","229"
"05.10.2018 22:00 - 05.10.2018 23:00","0","0","0","84","55","36","285","304","277"
"05.10.2018 23:00 - 06.10.2018 00:00","0","0","0","93","55","27","324","334","297"
"06.10.2018 00:00 - 06.10.2018 01:00","0","0","0","18","19","19","279","297","297"
"06.10.2018 01:00 - 06.10.2018 02:00","0","0","0","15","15","15","267","302","302"
"06.10.2018 02:00 - 06.10.2018 03:00","0","0","0","14","15","15","261","316","316"
"06.10.2018 03:00 - 06.10.2018 04:00","0","0","0","15","18","18","267","335","335"
"06.10.2018 04:00 - 06.10.2018 05:00","0","0","0","17","21","21","282","390","390"
"06.10.2018 05:00 - 06.10.2018 06:00","0","0","0","24","27","27","306","407","407"
"06.10.2018 06:00 - 06.10.2018 07:00","0","0","0","40","33","33","344","436","436"
"06.10.2018 07:00 - 06.10.2018 08:00","1","1","1","58","44","44","393","453","453"
"06.10.2018 08:00 - 06.10.2018 09:00","164","176","176","65","50","50","426","454","454"
"06.10.2018 09:00 - 06.10.2018 10:00","713","743","743","56","48","48","402","408","408"
"06.10.2018 10:00 - 06.10.2018 11:00","1284","1316","1316","43","40","40","330","324","324"
"06.10.2018 11:00 - 06.10.2018 12:00","1614","1502","1502","34","33","21","294","280","190"
"06.10.2018 12:00 - 06.10.2018 13:00","1810","1729","1729","32","30","20","326","282","183"
"06.10.2018 13:00 - 06.10.2018 14:00","1829","1808","1808","32","38","30","389","305","194"
"06.10.2018 14:00 - 06.10.2018 15:00","1675","1721","1721","38","46","43","436","328","206"
"06.10.2018 15:00 - 06.10.2018 16:00","1409","1513","1513","66","71","68","429","322","205"
"06.10.2018 16:00 - 06.10.2018 17:00","1053","1183","1183","101","117","139","374","279","287"
"06.10.2018 17:00 - 06.10.2018 18:00","577","661","661","172","195","162","295","214","233"
"06.10.2018 18:00 - 06.10.2018 19:00","144","166","166","331","350","260","232","167","211"
"06.10.2018 19:00 - 06.10.2018 20:00","1","1","1","529","551","489","212","165","227"
"06.10.2018 20:00 - 06.10.2018 21:00","0","0","0","719","719","708","218","201","259"
"06.10.2018 21:00 - 06.10.2018 22:00","0","0","0","924","889","1104","234","252","250"
"06.10.2018 22:00 - 06.10.2018 23:00","0","0","0","1076","1054","1137","264","302","289"
"06.10.2018 23:00 - 07.10.2018 00:00","0","0","0","1125","1126","1154","309","344","346"
"07.10.2018 00:00 - 07.10.2018 01:00","0","0","0","1151","1153","1153","376","418","418"
"07.10.2018 01:00 - 07.10.2018 02:00","0","0","0","1139","1141","1141","447","490","490"
"07.10.2018 02:00 - 07.10.2018 03:00","0","0","0","1122","1121","1121","516","549","549"
"07.10.2018 03:00 - 07.10.2018 04:00","0","0","0","1098","1096","1096","555","585","585"
"07.10.2018 04:00 - 07.10.2018 05:00","0","0","0","1068","1063","1063","574","714","714"
"07.10.2018 05:00 - 07.10.2018 06:00","0","0","0","1018","976","976","586","696","696"
"07.10.2018 06:00 - 07.10.2018 07:00","0","0","0","941","927","927","591","630","630"
"07.10.2018 07:00 - 07.10.2018 08:00","0","0","0","859","794","794","593","599","599"
"07.10.2018 08:00 - 07.10.2018 09:00","39","55","55","779","669","669","591","575","575"
"07.10.2018 09:00 - 07.10.2018 10:00","159","244","244","692","548","548","572","550","550"
"07.10.2018 10:00 - 07.10.2018 11:00","348","604","604","602","448","448","533","511","511"
"07.10.2018 11:00 - 07.10.2018 12:00","652","1091","1091","501","356","343","481","453","394"
"07.10.2018 12:00 - 07.10.2018 13:00","1040","1409","1409","392","261","225","418","394","338"
"07.10.2018 13:00 - 07.10.2018 14:00","1272","1557","1557","301","186","150","345","342","285"
"07.10.2018 14:00 - 07.10.2018 15:00","1348","1506","1506","232","136","100","277","287","229"
"07.10.2018 15:00 - 07.10.2018 16:00","1267","1396","1396","182","98","64","227","235","181"
"07.10.2018 16:00 - 07.10.2018 17:00","998","1076","1076","139","67","23","199","202","163"
"07.10.2018 17:00 - 07.10.2018 18:00","538","593","593","102","47","14","185","183","142"
"07.10.2018 18:00 - 07.10.2018 19:00","132","145","145","74","34","11","179","175","142"
"07.10.2018 19:00 - 07.10.2018 20:00","1","1","1","55","26","10","182","176","153"
"07.10.2018 20:00 - 07.10.2018 21:00","0","0","0","36","21","10","186","180","162"
"07.10.2018 21:00 - 07.10.2018 22:00","0","0","0","22","16","3","184","181","110"
"07.10.2018 22:00 - 07.10.2018 23:00","0","0","0","16","13","5","177","174","101"
"07.10.2018 23:00 - 08.10.2018 00:00","0","0","0","13","12","8","161","156","86"
"08.10.2018 00:00 - 08.10.2018 01:00","0","0","0","19","14","14","109","71","71"
"08.10.2018 01:00 - 08.10.2018 02:00","0","0","0","22","22","22","87","57","57"
"08.10.2018 02:00 - 08.10.2018 03:00","0","0","0","28","32","32","68","46","46"
"08.10.2018 03:00 - 08.10.2018 04:00","0","0","0","36","51","51","55","39","39"
"08.10.2018 04:00 - 08.10.2018 05:00","0","0","0","47","75","75","47","30","30"
"08.10.2018 05:00 - 08.10.2018 06:00","0","0","0","59","97","97","43","36","36"
"08.10.2018 06:00 - 08.10.2018 07:00","0","0","0","73","137","137","42","41","41"
"08.10.2018 07:00 - 08.10.2018 08:00","1","1","1","88","148","148","43","48","48"
"08.10.2018 08:00 - 08.10.2018 09:00","169","163","163","100","155","155","44","51","51"
"08.10.2018 09:00 - 08.10.2018 10:00","713","707","707","109","164","164","42","50","50"
"08.10.2018 10:00 - 08.10.2018 11:00","1303","1302","1302","124","182","182","39","46","46"
"08.10.2018 11:00 - 08.10.2018 12:00","1668","1512","1512","143","201","207","37","42","55"
"08.10.2018 12:00 - 08.10.2018 13:00","1895","1753","1753","155","221","226","38","43","54"
"08.10.2018 13:00 - 08.10.2018 14:00","1962","1827","1827","159","235","246","40","46","56"
"08.10.2018 14:00 - 08.10.2018 15:00","1868","1669","1669","156","237","256","41","48","57"
"08.10.2018 15:00 - 08.10.2018 16:00","1625","1467","1467","151","232","251","40","48","56"
"08.10.2018 16:00 - 08.10.2018 17:00","1277","1159","1159","150","227","307","39","46","51"
"08.10.2018 17:00 - 08.10.2018 18:00","712","634","634","154","232","317","40","45","51"
"08.10.2018 18:00 - 08.10.2018 19:00","165","146","146","159","243","326","42","46","53"
"08.10.2018 19:00 - 08.10.2018 20:00","0","0","0","158","252","330","47","52","57"
"08.10.2018 20:00 - 08.10.2018 21:00","0","0","0","155","254","307","50","57","60"
"08.10.2018 21:00 - 08.10.2018 22:00","0","0","0","156","234","365","50","61","56"
"08.10.2018 22:00 - 08.10.2018 23:00","0","0","0","160","213","288","51","65","61"
"08.10.2018 23:00 - 09.10.2018 00:00","0","0","0","166","206","263","54","69","65"
"09.10.2018 00:00 - 09.10.2018 01:00","0","0","0","195","260","260","73","69","69"
"09.10.2018 01:00 - 09.10.2018 02:00","0","0","0","211","253","253","82","77","77"
"09.10.2018 02:00 - 09.10.2018 03:00","0","0","0","220","248","248","91","86","86"
"09.10.2018 03:00 - 09.10.2018 04:00","0","0","0","209","236","236","93","88","88"
"09.10.2018 04:00 - 09.10.2018 05:00","0","0","0","188","197","197","91","86","86"
"09.10.2018 05:00 - 09.10.2018 06:00","0","0","0","167","165","165","87","89","89"
"09.10.2018 06:00 - 09.10.2018 07:00","0","0","0","145","137","137","80","82","82"
"09.10.2018 07:00 - 09.10.2018 08:00","0","0","0","127","143","143","74","89","89"
"09.10.2018 08:00 - 09.10.2018 09:00","181","158","158","114","143","143","69","86","86"
"09.10.2018 09:00 - 09.10.2018 10:00","742","681","681","104","138","138","62","73","73"
"09.10.2018 10:00 - 09.10.2018 11:00","1298","1228","1228","100","130","130","55","57","57"
"09.10.2018 11:00 - 09.10.2018 12:00","1665","1435","1435","98","120","115","46","44","60"
"09.10.2018 12:00 - 09.10.2018 13:00","1900","1691","1691","93","107","103","41","39","51"
"09.10.2018 13:00 - 09.10.2018 14:00","1977","1796","1796","86","90","87","40","38","48"
"09.10.2018 14:00 - 09.10.2018 15:00","1896","1758","1758","71","73","69","40","38","46"
"09.10.2018 15:00 - 09.10.2018 16:00","1654","1549","1549","53","58","57","41","37","44"
"09.10.2018 16:00 - 09.10.2018 17:00","1300","1140","1140","39","47","44","44","38","38"
"09.10.2018 17:00 - 09.10.2018 18:00","726","648","648","37","43","39","54","40","40"
"09.10.2018 18:00 - 09.10.2018 19:00","162","145","145","50","48","47","78","50","51"
"09.10.2018 19:00 - 09.10.2018 20:00","0","0","0","68","68","65","121","72","76"
"09.10.2018 20:00 - 09.10.2018 21:00","0","0","0","89","98","83","174","105","115"
"09.10.2018 21:00 - 09.10.2018 22:00","0","0","0","109","120","99","221","145","148"
"09.10.2018 22:00 - 09.10.2018 23:00","0","0","0","122","123","116","256","187","211"
"09.10.2018 23:00 - 10.10.2018 00:00","0","0","0","128","113","121","275","223","253"
"10.10.2018 00:00 - 10.10.2018 01:00","0","0","0","119","121","121","294","265","265"
"10.10.2018 01:00 - 10.10.2018 02:00","0","0","0","99","112","112","279","255","255"
"10.10.2018 02:00 - 10.10.2018 03:00","0","0","0","74","99","99","254","235","235"
"10.10.2018 03:00 - 10.10.2018 04:00","0","0","0","57","87","87","228","217","217"
"10.10.2018 04:00 - 10.10.2018 05:00","0","0","0","47","63","63","212","233","233"
"10.10.2018 05:00 - 10.10.2018 06:00","0","0","0","44","57","57","215","216","216"
"10.10.2018 06:00 - 10.10.2018 07:00","0","0","0","54","50","50","235","194","194"
"10.10.2018 07:00 - 10.10.2018 08:00","0","0","0","78","56","56","264","211","211"
"10.10.2018 08:00 - 10.10.2018 09:00","171","169","169","108","63","63","281","219","219"
"10.10.2018 09:00 - 10.10.2018 10:00","733","743","743","139","90","90","270","209","209"
"10.10.2018 10:00 - 10.10.2018 11:00","1292","1306","1306","169","131","131","229","181","181"
"10.10.2018 11:00 - 10.10.2018 12:00","1666","1476","1476","208","178","135","189","160","204"
"10.10.2018 12:00 - 10.10.2018 13:00","1906","1742","1742","243","233","219","186","172","207"
"10.10.2018 13:00 - 10.10.2018 14:00","1992","1850","1850","261","281","287","202","199","229"
"10.10.2018 14:00 - 10.10.2018 15:00","1913","1801","1801","278","327","328","209","219","242"
"10.10.2018 15:00 - 10.10.2018 16:00","1668","1583","1583","296","366","356","208","229","247"
"10.10.2018 16:00 - 10.10.2018 17:00","1298","1202","1202","301","362","340","214","241","240"
"10.10.2018 17:00 - 10.10.2018 18:00","714","675","675","312","341","322","245","265","266"
"10.10.2018 18:00 - 10.10.2018 19:00","149","142","142","358","338","334","316","318","323"
"10.10.2018 19:00 - 10.10.2018 20:00","0","0","0","427","370","387","407","395","400"
"10.10.2018 20:00 - 10.10.2018 21:00","0","0","0","470","466","437","474","466","466"
"10.10.2018 21:00 - 10.10.2018 22:00","0","0","0","476","546","383","504","515","484"
"10.10.2018 22:00 - 10.10.2018 23:00","0","0","0","459","517","391","531","553","534"
"10.10.2018 23:00 - 11.10.2018 00:00","0","0","0","439","439","398","560","587","568"
"11.10.2018 00:00 - 11.10.2018 01:00","0","0","0","377","429","429","571","557","557"
"11.10.2018 01:00 - 11.10.2018 02:00","0","0","0","385","464","464","540","533","533"
"11.10.2018 02:00 - 11.10.2018 03:00","0","0","0","388","491","491","512","519","519"
"11.10.2018 03:00 - 11.10.2018 04:00","0","0","0","388","547","547","513","518","518"
"11.10.2018 04:00 - 11.10.2018 05:00","0","0","0","404","792","792","536","563","563"
"11.10.2018 05:00 - 11.10.2018 06:00","0","0","0","423","815","815","571","614","614"
"11.10.2018 06:00 - 11.10.2018 07:00","0","0","0","454","918","918","611","621","621"
"11.10.2018 07:00 - 11.10.2018 08:00","0","0","0","526","902","902","649","673","673"
"11.10.2018 08:00 - 11.10.2018 09:00","74","51","51","604","868","868","655","659","659"
"11.10.2018 09:00 - 11.10.2018 10:00","365","252","252","633","826","826","624","626","626"
"11.10.2018 10:00 - 11.10.2018 11:00","804","524","524","641","789","789","572","598","598"
"11.10.2018 11:00 - 11.10.2018 12:00","1245","844","844","635","716","866","517","560","319"
"11.10.2018 12:00 - 11.10.2018 13:00","1556","1207","1207","570","614","766","486","523","334"
"11.10.2018 13:00 - 11.10.2018 14:00","1742","1426","1426","498","521","683","470","505","385"
"11.10.2018 14:00 - 11.10.2018 15:00","1746","1805","1805","453","498","654","450","493","426"
"11.10.2018 15:00 - 11.10.2018 16:00","1579","1663","1663","454","544","666","425","485","441"
"11.10.2018 16:00 - 11.10.2018 17:00","1236","1177","1177","503","615","495","403","474","510"
"11.10.2018 17:00 - 11.10.2018 18:00","664","633","633","575","686","605","402","466","495"
"11.10.2018 18:00 - 11.10.2018 19:00","130","124","124","657","724","684","451","488","509"
"11.10.2018 19:00 - 11.10.2018 20:00","0","0","0","686","718","718","532","536","554"
"11.10.2018 20:00 - 11.10.2018 21:00","0","0","0","583","622","639","604","586","609"
"11.10.2018 21:00 - 11.10.2018 22:00","0","0","0","463","495","641","651","623","600"
"11.10.2018 22:00 - 11.10.2018 23:00","0","0","0","434","408","466","666","649","675"
"11.10.2018 23:00 - 12.10.2018 00:00","0","0","0","426","394","383","644","651","697"
"12.10.2018 00:00 - 12.10.2018 01:00","0","0","0","254","403","403","589","649","649"
"12.10.2018 01:00 - 12.10.2018 02:00","0","0","0","332","450","450","530","591","591"
"12.10.2018 02:00 - 12.10.2018 03:00","0","0","0","420","478","478","496","555","555"
"12.10.2018 03:00 - 12.10.2018 04:00","0","0","0","430","456","456","480","523","523"
"12.10.2018 04:00 - 12.10.2018 05:00","0","0","0","414","708","708","468","571","571"
"12.10.2018 05:00 - 12.10.2018 06:00","0","0","0","436","665","665","470","540","540"
"12.10.2018 06:00 - 12.10.2018 07:00","0","0","0","495","645","645","494","501","501"
"12.10.2018 07:00 - 12.10.2018 08:00","0","0","0","610","705","705","527","513","513"
"12.10.2018 08:00 - 12.10.2018 09:00","110","84","84","725","735","735","557","530","530"
"12.10.2018 09:00 - 12.10.2018 10:00","515","417","417","774","783","783","576","534","534"
"12.10.2018 10:00 - 12.10.2018 11:00","966","790","790","808","834","834","587","531","531"
"12.10.2018 11:00 - 12.10.2018 12:00","1281","1218","1218","840","854","926","595","536","499"
"12.10.2018 12:00 - 12.10.2018 13:00","1427","1414","1414","862","885","884","595","570","519"
"12.10.2018 13:00 - 12.10.2018 14:00","1442","1490","1490","878","920","888","594","632","561"
"12.10.2018 14:00 - 12.10.2018 15:00","1337","1421","1421","909","950","905","608","691","619"
"12.10.2018 15:00 - 12.10.2018 16:00","1112","1195","1195","952","961","922","642","718","667"
"12.10.2018 16:00 - 12.10.2018 17:00","784","855","855","983","971","889","673","708","605"
"12.10.2018 17:00 - 12.10.2018 18:00","401","418","418","992","991","943","689","686","622"
"12.10.2018 18:00 - 12.10.2018 19:00","70","71","71","983","989","971","700","663","628"
"12.10.2018 19:00 - 12.10.2018 20:00","0","0","0","961","976","976","711","649","644"
"12.10.2018 20:00 - 12.10.2018 21:00","0","0","0","938","980","982","726","658","672"
"12.10.2018 21:00 - 12.10.2018 22:00","0","0","0","920","995","1093","733","680","729"
"12.10.2018 22:00 - 12.10.2018 23:00","0","0","0","907","1006","1078","734","698","740"
"12.10.2018 23:00 - 13.10.2018 00:00","0","0","0","903","1009","1057","730","707","738"
"13.10.2018 00:00 - 13.10.2018 01:00","0","0","0","1021","1029","1029","727","721","721"
"13.10.2018 01:00 - 13.10.2018 02:00","0","0","0","1014","989","989","707","693","693"
"13.10.2018 02:00 - 13.10.2018 03:00","0","0","0","992","947","947","676","663","663"
"13.10.2018 03:00 - 13.10.2018 04:00","0","0","0","959","922","922","654","643","643"
"13.10.2018 04:00 - 13.10.2018 05:00","0","0","0","947","999","999","650","615","615"
"13.10.2018 05:00 - 13.10.2018 06:00","0","0","0","946","981","981","655","607","607"
"13.10.2018 06:00 - 13.10.2018 07:00","0","0","0","953","974","974","662","564","564"
"13.10.2018 07:00 - 13.10.2018 08:00","0","0","0","967","967","967","661","577","577"
"13.10.2018 08:00 - 13.10.2018 09:00","134","132","132","984","963","963","631","570","570"
"13.10.2018 09:00 - 13.10.2018 10:00","648","667","667","1002","983","983","551","517","517"
"13.10.2018 10:00 - 13.10.2018 11:00","1203","1218","1218","1009","981","981","462","443","443"
"13.10.2018 11:00 - 13.10.2018 12:00","1568","1381","1381","1006","952","841","417","403","451"
"13.10.2018 12:00 - 13.10.2018 13:00","1789","1629","1629","985","934","848","420","406","446"
"13.10.2018 13:00 - 13.10.2018 14:00","1873","1732","1732","956","909","832","447","429","470"
"13.10.2018 14:00 - 13.10.2018 15:00","1790","1648","1648","929","891","833","475","452","499"
"13.10.2018 15:00 - 13.10.2018 16:00","1563","1452","1452","916","884","846","494","460","510"
"13.10.2018 16:00 - 13.10.2018 17:00","1202","1078","1078","907","865","798","498","450","424"
"13.10.2018 17:00 - 13.10.2018 18:00","624","573","573","888","851","824","508","440","433"
"13.10.2018 18:00 - 13.10.2018 19:00","108","100","100","874","857","838","544","451","461"
"13.10.2018 19:00 - 13.10.2018 20:00","0","0","0","872","862","847","596","487","507"
"13.10.2018 20:00 - 13.10.2018 21:00","0","0","0","886","849","849","640","539","566"
"13.10.2018 21:00 - 13.10.2018 22:00","0","0","0","897","835","911","665","586","501"
"13.10.2018 22:00 - 13.10.2018 23:00","0","0","0","896","823","859","676","616","536"
"13.10.2018 23:00 - 14.10.2018 00:00","0","0","0","872","805","806","673","620","549"
"14.10.2018 00:00 - 14.10.2018 01:00","0","0","0","749","732","732","629","544","544"
"14.10.2018 01:00 - 14.10.2018 02:00","0","0","0","636","652","652","602","526","526"
"14.10.2018 02:00 - 14.10.2018 03:00","0","0","0","551","551","551","567","504","504"
"14.10.2018 03:00 - 14.10.2018 04:00","0","0","0","483","436","436","534","491","491"
"14.10.2018 04:00 - 14.10.2018 05:00","0","0","0","400","363","363","521","483","483"
"14.10.2018 05:00 - 14.10.2018 06:00","0","0","0","327","291","291","535","506","506"
"14.10.2018 06:00 - 14.10.2018 07:00","0","0","0","301","234","234","571","588","588"
"14.10.2018 07:00 - 14.10.2018 08:00","0","0","0","326","278","278","613","620","620"
"14.10.2018 08:00 - 14.10.2018 09:00","106","106","106","390","335","335","639","639","639"
"14.10.2018 09:00 - 14.10.2018 10:00","545","568","568","478","394","394","643","643","643"
"14.10.2018 10:00 - 14.10.2018 11:00","1042","1064","1064","575","471","471","660","666","666"
"14.10.2018 11:00 - 14.10.2018 12:00","1393","1429","1429","664","544","574","727","737","683"
"14.10.2018 12:00 - 14.10.2018 13:00","1585","1654","1654","709","576","594","819","822","796"
"14.10.2018 13:00 - 14.10.2018 14:00","1619","1688","1688","702","577","599","890","873","865"
